Row_ID,Order_ID,Order_Date,Ship_Date,Ship_Mode,Customer_ID,Customer_Name,Segment,Country,City,State,Postal_Code,Region,Product_ID,Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
8981,CA-2014-108182,2014-02-06,2014-02-10,Second Class,DL-13315,Delfina Latchford,Consumer,United States,Romeoville,Illinois,60441,Central,OFF-BI-10001196,Office Supplies,Binders,"Avery Flip-Chart Easel Binder, Black",8.95,2.0,0.8,-14.77
8982,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-AP-10001626,Office Supplies,Appliances,"Commercial WindTunnel Clean Air Upright Vacuum, Replacement Belts, Filtration Bags",2.33,3.0,0.8,-6.3
8983,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,OFF-BI-10004656,Office Supplies,Binders,Peel & Stick Add-On Corner Pockets,1.73,4.0,0.8,-2.76
8984,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-FU-10003773,Furniture,Furnishings,Eldon Cleatmat Plus Chair Mats for High Pile Carpets,159.04,5.0,0.6,-194.82
8985,CA-2016-110898,2016-03-06,2016-03-12,Standard Class,LC-16870,Lena Cacioppo,Consumer,United States,Chicago,Illinois,60623,Central,FUR-TA-10000849,Furniture,Tables,Bevis Rectangular Conference Tables,145.98,2.0,0.5,-99.27
8986,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,FUR-FU-10000222,Furniture,Furnishings,"Seth Thomas 16\ Steel Case Clock""",77.95,3.0,0.2,12.67
8987,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-BI-10001718,Office Supplies,Binders,GBC DocuBind P50 Personal Binding Machine,95.97,5.0,0.7,-73.58
8988,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,TEC-PH-10001700,Technology,Phones,Panasonic KX-TG6844B Expandable Digital Cordless Telephone,105.58,2.0,0.2,9.24
8989,CA-2015-123092,2015-12-03,2015-12-07,Standard Class,JG-15115,Jack Garza,Consumer,United States,Jacksonville,North Carolina,28540,South,OFF-AR-10004078,Office Supplies,Art,Newell 312,9.34,2.0,0.2,1.17
8992,US-2017-139577,2017-10-01,2017-10-06,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,San Francisco,California,94110,West,TEC-AC-10004708,Technology,Accessories,Sony 32GB Class 10 Micro SDHC R40 Memory Card,104.75,5.0,0.0,22.0
9002,CA-2014-103807,2014-12-02,2014-12-09,Standard Class,EM-13825,Elizabeth Moffitt,Corporate,United States,Sandy Springs,Georgia,30328,South,TEC-AC-10000199,Technology,Accessories,Kingston Digital DataTraveler 8GB USB 2.0,5.95,1.0,0.0,0.83
9004,CA-2015-102855,2015-04-05,2015-04-06,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,TEC-AC-10001767,Technology,Accessories,SanDisk Ultra 64 GB MicroSDHC Class 10 Memory Card,239.94,6.0,0.0,26.39
9005,CA-2015-102855,2015-04-05,2015-04-06,Same Day,JF-15415,Jennifer Ferguson,Consumer,United States,Spokane,Washington,99207,West,OFF-AR-10002467,Office Supplies,Art,Dixon Ticonderoga Pencils,23.84,8.0,0.0,6.44
9031,CA-2017-128041,2017-09-01,2017-09-01,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,OFF-AP-10001005,Office Supplies,Appliances,Honeywell Quietcare HEPA Air Cleaner,314.6,4.0,0.0,103.82
9032,CA-2017-128041,2017-09-01,2017-09-01,Same Day,RW-19540,Rick Wilson,Corporate,United States,Seattle,Washington,98103,West,FUR-TA-10002607,Furniture,Tables,KI Conference Tables,283.56,4.0,0.0,45.37
9034,CA-2014-152268,2014-09-02,2014-09-07,Standard Class,SC-20095,Sanjit Chand,Consumer,United States,Fayetteville,Arkansas,72701,South,OFF-BI-10001359,Office Supplies,Binders,GBC DocuBind TL300 Electric Binding System,1793.98,2.0,0.0,843.17
9035,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,OFF-BI-10003196,Office Supplies,Binders,Accohide Poly Flexible Ring Binders,2.99,4.0,0.8,-4.49
9036,CA-2015-148873,2015-10-01,2015-10-05,Standard Class,EM-13960,Eric Murdock,Consumer,United States,Quincy,Illinois,62301,Central,TEC-AC-10003657,Technology,Accessories,Lenovo 17-Key USB Numeric Keypad,108.77,4.0,0.2,2.72
9037,CA-2015-166492,2015-04-07,2015-04-10,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-PA-10002262,Office Supplies,Paper,Xerox 192,25.92,4.0,0.0,12.44
9038,CA-2015-166492,2015-04-07,2015-04-10,First Class,RP-19390,Resi Pölking,Consumer,United States,New York City,New York,10035,East,OFF-ST-10002214,Office Supplies,Storage,X-Rack File for Hanging Folders,22.58,2.0,0.0,5.87
9057,CA-2015-160227,2015-11-02,2015-11-04,First Class,ED-13885,Emily Ducich,Home Office,United States,New York City,New York,10011,East,FUR-CH-10002073,Furniture,Chairs,Hon Olson Stacker Chairs,2621.32,11.0,0.1,553.39
9068,CA-2016-150077,2016-02-04,2016-02-10,Standard Class,MS-17365,Maribeth Schnelling,Consumer,United States,Rockville,Maryland,20852,East,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,90.48,2.0,0.0,23.52
9069,CA-2016-106278,2016-09-02,2016-09-05,Second Class,BM-11140,Becky Martin,Consumer,United States,Des Moines,Washington,98198,West,FUR-CH-10003061,Furniture,Chairs,"Global Leather Task Chair, Black",215.98,3.0,0.2,-2.7
9071,CA-2017-147550,2017-12-04,2017-12-05,First Class,KE-16420,Katrina Edelman,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-FU-10001918,Furniture,Furnishings,C-Line Cubicle Keepers Polyproplyene Holder With Velcro Backings,11.35,3.0,0.2,2.7
9073,CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,OFF-EN-10003286,Office Supplies,Envelopes,Staple envelope,16.56,2.0,0.0,7.78
9074,CA-2016-142524,2016-09-04,2016-09-08,Standard Class,MB-18085,Mick Brown,Consumer,United States,Springfield,Missouri,65807,Central,TEC-AC-10000109,Technology,Accessories,Sony Micro Vault Click 16 GB USB 2.0 Flash Drive,279.95,5.0,0.0,67.19
9076,US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-BI-10000773,Office Supplies,Binders,Insertable Tab Post Binder Dividers,7.22,3.0,0.7,-5.53
9077,US-2015-136259,2015-11-05,2015-11-08,First Class,CB-12415,Christy Brittain,Consumer,United States,Lakewood,Ohio,44107,East,OFF-SU-10004661,Office Supplies,Supplies,Acme Titanium Bonded Scissors,27.2,4.0,0.2,2.04
9078,US-2014-124625,2014-11-03,2014-11-07,Standard Class,SP-20650,Stephanie Phelps,Corporate,United States,Omaha,Nebraska,68104,Central,TEC-AC-10003280,Technology,Accessories,Belkin F8E887 USB Wired Ergonomic Keyboard,89.97,3.0,0.0,18.89
9083,CA-2017-169005,2017-11-02,2017-11-06,Standard Class,BG-11035,Barry Gonzalez,Consumer,United States,Springfield,Virginia,22153,South,OFF-AR-10000246,Office Supplies,Art,Newell 318,5.56,2.0,0.0,1.45
9084,CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-ST-10002554,Office Supplies,Storage,Tennsco Industrial Shelving,146.73,3.0,0.0,2.93
9085,CA-2015-104038,2015-02-06,2015-02-08,First Class,LO-17170,Lori Olson,Corporate,United States,Suffolk,Virginia,23434,South,OFF-PA-10002751,Office Supplies,Paper,Xerox 1920,29.9,5.0,0.0,13.46
9086,CA-2016-126102,2016-09-10,2016-09-12,Second Class,DV-13465,Dianna Vittorini,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System,276.78,2.0,0.2,89.95
9094,US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001299,Technology,Phones,Polycom CX300 Desktop Phone USB VoIP phone,299.98,2.0,0.0,83.99
9095,US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-BI-10004224,Office Supplies,Binders,Catalog Binders with Expanding Posts,403.68,6.0,0.0,181.66
9096,US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,TEC-PH-10001300,Technology,Phones,"iKross Bluetooth Portable Keyboard + Cell Phone Stand Holder + Brush for Apple iPhone 5S 5C 5, 4S 4",41.9,2.0,0.0,11.73
9097,US-2015-132836,2015-06-01,2015-06-05,Standard Class,AJ-10945,Ashley Jarboe,Consumer,United States,Detroit,Michigan,48227,Central,OFF-LA-10004178,Office Supplies,Labels,Avery 491,28.91,7.0,0.0,13.3
9102,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-AR-10001683,Office Supplies,Art,Lumber Crayons,23.64,3.0,0.2,5.32
9103,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10001713,Office Supplies,Storage,"Gould Plastics 9-Pocket Panel Bin, 18-3/8w x 5-1/4d x 20-1/2h, Black",84.78,2.0,0.2,-16.96
9104,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,FUR-FU-10000193,Furniture,Furnishings,Tenex Chairmats For Use with Hard Floors,64.96,5.0,0.6,-84.45
9105,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-BI-10000474,Office Supplies,Binders,Avery Recycled Flexi-View Covers for Binding Systems,32.06,10.0,0.8,-51.3
9106,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,OFF-ST-10000129,Office Supplies,Storage,Fellowes Recycled Storage Drawers,177.65,2.0,0.2,-28.87
9107,CA-2015-163181,2015-11-07,2015-11-12,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Houston,Texas,77041,Central,TEC-MA-10001016,Technology,Machines,Canon PC170 Desktop Personal Copier,287.91,3.0,0.4,33.59
9115,CA-2016-135461,2016-02-07,2016-02-10,Second Class,EB-13975,Erica Bern,Corporate,United States,Los Angeles,California,90049,West,TEC-PH-10004094,Technology,Phones,Motorola L703CM,623.96,5.0,0.2,39.0
9120,US-2016-155971,2016-06-06,2016-06-12,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-LA-10000452,Office Supplies,Labels,Avery 488,22.05,7.0,0.0,10.58
9121,US-2016-155971,2016-06-06,2016-06-12,Standard Class,RB-19795,Ross Baird,Home Office,United States,Los Angeles,California,90036,West,OFF-PA-10000210,Office Supplies,Paper,Xerox Blank Computer Paper,99.9,5.0,0.0,46.95
9129,US-2017-147655,2017-09-04,2017-09-05,First Class,AS-10045,Aaron Smayling,Corporate,United States,Redmond,Oregon,97756,West,OFF-BI-10002931,Office Supplies,Binders,"Avery Trapezoid Extra Heavy Duty 4\ Binders""",88.07,7.0,0.7,-58.72
9138,CA-2014-123400,2014-02-02,2014-02-09,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,OFF-BI-10000666,Office Supplies,Binders,Surelock Post Binders,18.34,2.0,0.7,-12.22
9139,CA-2014-123400,2014-02-02,2014-02-09,Standard Class,EB-13930,Eric Barreto,Consumer,United States,Saint Petersburg,Florida,33710,South,TEC-PH-10002890,Technology,Phones,AT&T 17929 Lendline Telephone,180.96,5.0,0.2,13.57
9140,CA-2014-106971,2014-09-02,2014-09-08,Standard Class,BM-11785,Bryan Mills,Consumer,United States,Buffalo Grove,Illinois,60089,Central,TEC-AC-10000844,Technology,Accessories,Logitech Gaming G510s - Keyboard,475.94,7.0,0.2,95.19
9142,CA-2016-139409,2016-09-05,2016-09-07,First Class,FW-14395,Fred Wasserman,Corporate,United States,New York City,New York,10011,East,TEC-PH-10003988,Technology,Phones,"LF Elite 3D Dazzle Designer Hard Case Cover, Lf Stylus Pen and Wiper For Apple Iphone 5c Mini Lite",43.6,4.0,0.0,12.21
9150,US-2014-157070,2014-06-01,2014-06-06,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-BI-10001765,Office Supplies,Binders,Wilson Jones Heavy-Duty Casebound Ring Binders with Metal Hinges,138.56,4.0,0.0,66.51
9151,US-2014-157070,2014-06-01,2014-06-06,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Detroit,Michigan,48234,Central,OFF-AP-10004859,Office Supplies,Appliances,Acco 6 Outlet Guardian Premium Surge Suppressor,65.52,5.0,0.1,12.38
9155,CA-2016-132990,2016-08-01,2016-08-03,Second Class,KM-16660,Khloe Miller,Consumer,United States,Philadelphia,Pennsylvania,19140,East,FUR-FU-10004864,Furniture,Furnishings,Eldon 500 Class Desk Accessories,19.31,2.0,0.2,3.14
9157,CA-2014-134215,2014-08-04,2014-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-AP-10001271,Office Supplies,Appliances,Eureka The Boss Cordless Rechargeable Stick Vac,101.96,2.0,0.0,27.53
9158,CA-2014-134215,2014-08-04,2014-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,OFF-PA-10004353,Office Supplies,Paper,Southworth 25% Cotton Premium Laser Paper and Envelopes,259.74,13.0,0.0,124.68
9159,CA-2014-134215,2014-08-04,2014-08-08,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Bangor,Maine,4401,East,TEC-AC-10002473,Technology,Accessories,Maxell 4.7GB DVD-R,255.42,9.0,0.0,104.72
9162,CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-BO-10003450,Furniture,Bookcases,"Bush Westfield Collection Bookcases, Dark Cherry Finish",405.86,7.0,0.0,32.47
9163,CA-2016-160108,2016-12-08,2016-12-12,Standard Class,AG-10900,Arthur Gainer,Consumer,United States,Eau Claire,Wisconsin,54703,Central,FUR-CH-10002335,Furniture,Chairs,Hon GuestStacker Chair,680.01,3.0,0.0,176.8
9164,CA-2015-164007,2015-06-08,2015-06-12,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10003433,Technology,Accessories,Maxell 4.7GB DVD+R 5/Pack,2.38,3.0,0.2,0.74
9165,CA-2015-164007,2015-06-08,2015-06-12,Standard Class,MG-17695,Maureen Gnade,Consumer,United States,Chicago,Illinois,60610,Central,OFF-AP-10003849,Office Supplies,Appliances,Hoover Shoulder Vac Commercial Portable Vacuum,143.13,2.0,0.8,-393.6
9171,US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,FUR-FU-10000448,Furniture,Furnishings,Tenex Chairmats For Use With Carpeted Floors,31.96,2.0,0.0,1.6
9172,US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-PA-10001357,Office Supplies,Paper,Xerox 1886,47.9,1.0,0.0,22.99
9173,US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-ST-10002292,Office Supplies,Storage,"Sauder Facets Collection Locker/File Cabinet, Sky Alder Finish",1112.94,3.0,0.0,222.59
9174,US-2016-155768,2016-12-01,2016-12-01,Same Day,LB-16795,Laurel Beltran,Home Office,United States,Oxnard,California,93030,West,OFF-EN-10001219,Office Supplies,Envelopes,"#10- 4 1/8\ x 9 1/2\"" Security-Tint Envelopes""",22.92,3.0,0.0,11.23
9180,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone,707.88,3.0,0.2,44.24
9181,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-BI-10003355,Office Supplies,Binders,Cardinal Holdit Business Card Pockets,11.95,3.0,0.2,4.18
9183,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,TEC-AC-10004803,Technology,Accessories,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,55.76,4.0,0.0,7.81
9184,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-PA-10001970,Office Supplies,Paper,Xerox 1881,24.56,2.0,0.0,11.54
9185,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4\ Diameter Brushed Chrome Round Wall Clock""",51.75,1.0,0.0,15.53
9186,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,FUR-CH-10002317,Furniture,Chairs,Global Enterprise Series Seating Low-Back Swivel/Tilt Chairs,207.18,1.0,0.2,25.9
9187,CA-2017-156776,2017-08-07,2017-08-11,Standard Class,JL-15505,Jeremy Lonsdale,Consumer,United States,Westminster,California,92683,West,OFF-AP-10002534,Office Supplies,Appliances,3.6 Cubic Foot Counter Height Office Refrigerator,1473.1,5.0,0.0,412.47
9193,CA-2015-141810,2015-11-02,2015-11-07,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,OFF-BI-10001524,Office Supplies,Binders,GBC Premium Transparent Covers with Diagonal Lined Pattern,29.37,7.0,0.8,-47.0
9194,CA-2015-141810,2015-11-02,2015-11-07,Standard Class,BB-10990,Barry Blumstein,Corporate,United States,San Antonio,Texas,78207,Central,TEC-PH-10002200,Technology,Phones,Aastra 6757i CT Wireless VoIP phone,344.7,2.0,0.2,38.78
9205,CA-2016-104689,2016-12-01,2016-12-05,Standard Class,FH-14365,Fred Hopkins,Corporate,United States,Los Angeles,California,90004,West,OFF-AR-10001149,Office Supplies,Art,"Sanford Colorific Colored Pencils, 12/Box",23.04,8.0,0.0,6.91
9208,CA-2017-140781,2017-08-03,2017-08-07,Standard Class,AB-10105,Adrian Barton,Consumer,United States,Bloomington,Illinois,61701,Central,TEC-AC-10000682,Technology,Accessories,Kensington K72356US Mouse-in-a-Box USB Desktop Mouse,39.82,3.0,0.2,7.47
9209,CA-2017-141747,2017-08-03,2017-08-08,Second Class,SC-20230,Scot Coram,Corporate,United States,Seattle,Washington,98105,West,OFF-ST-10003996,Office Supplies,Storage,"Letter/Legal File Tote with Clear Snap-On Lid, Black Granite",16.06,1.0,0.0,4.18
9224,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10001308,Office Supplies,Binders,GBC Standard Plastic Binding Systems' Combs,7.54,6.0,0.8,-13.19
9225,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10003094,Office Supplies,Binders,Self-Adhesive Ring Binder Labels,1.41,2.0,0.8,-2.32
9226,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-BI-10004040,Office Supplies,Binders,Wilson Jones Impact Binders,4.14,4.0,0.8,-6.42
9227,CA-2017-121160,2017-11-04,2017-11-04,Same Day,FM-14290,Frank Merwin,Home Office,United States,Bryan,Texas,77803,Central,OFF-ST-10002485,Office Supplies,Storage,Rogers Deluxe File Chest,52.75,3.0,0.2,-12.53
9229,CA-2014-153619,2014-11-03,2014-11-03,Same Day,TC-21535,Tracy Collins,Home Office,United States,Los Angeles,California,90049,West,OFF-AR-10001868,Office Supplies,Art,Prang Dustless Chalk Sticks,6.72,4.0,0.0,3.36
9233,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,FUR-FU-10001889,Furniture,Furnishings,Ultra Door Pull Handle,94.68,9.0,0.0,31.24
9234,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-ST-10000321,Office Supplies,Storage,Akro Stacking Bins,23.67,3.0,0.0,0.95
9235,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,TEC-PH-10001530,Technology,Phones,Cisco Unified IP Phone 7945G VoIP phone,1091.17,4.0,0.2,68.2
9236,CA-2016-126732,2016-09-02,2016-09-06,Standard Class,LR-16915,Lena Radford,Consumer,United States,Los Angeles,California,90036,West,OFF-AR-10004752,Office Supplies,Art,Blackstonian Pencils,18.69,7.0,0.0,5.23
